ltc_depth_time,lastprice
2013-04-18 01:42:56,2.0753455
2013-04-18 01:43:03,2.0753455
2013-04-18 01:43:09,2.0753455
2013-04-18 01:43:22,2.0753455
2013-04-18 01:43:23,2.0753455
2013-04-18 01:43:30,2.0753455
2013-04-18 01:43:31,2.0753455
2013-04-18 01:43:39,2.0753455
2013-04-18 01:43:40,2.0753455
2013-04-18 01:43:47,2.0753455
2013-04-18 01:43:49,2.0753455
2013-04-18 01:43:55,2.0753455
2013-04-18 01:44:01,2.0753455
2013-04-18 01:44:03,2.0753455
2013-04-18 01:44:16,2.0753455
2013-04-18 01:44:18,2.0753455
2013-04-18 01:44:31,2.0749955
2013-04-18 01:44:49,2.0749955
2013-04-18 01:44:55,2.0749955
2013-04-18 01:45:07,2.0749955
2013-04-18 01:45:19,2.0748955000000002
2013-04-18 01:46:07,2.0748955000000002
2013-04-18 01:46:19,2.0748955000000002
2013-04-18 01:46:47,2.0748955000000002
2013-04-18 01:46:54,2.0789
2013-04-18 01:47:01,2.0789
2013-04-18 01:47:13,2.0749955
2013-04-18 01:47:20,2.0749955
2013-04-18 01:47:32,2.0749955
2013-04-18 01:47:33,2.0749955
2013-04-18 01:47:45,2.0749955
2013-04-18 01:47:51,2.0749955
2013-04-18 01:47:58,2.0749955
2013-04-18 01:48:05,2.0749955
2013-04-18 01:48:13,2.0749955
2013-04-18 01:48:20,2.0749955
2013-04-18 01:48:26,2.0749955
2013-04-18 01:48:28,2.0749955
2013-04-18 01:48:34,2.0749955
2013-04-18 01:48:36,2.0749955
2013-04-18 01:48:43,2.0749955
2013-04-18 01:48:45,2.0749955
2013-04-18 01:48:54,2.0749955
2013-04-18 01:48:55,2.0749955
2013-04-18 01:49:02,2.0749955
2013-04-18 01:49:04,2.0749955
2013-04-18 01:49:16,2.0749955
2013-04-18 01:49:22,2.0749955
2013-04-18 01:49:37,2.0749955
2013-04-18 01:49:49,2.0749955
2013-04-18 01:50:01,2.0749955
2013-04-18 01:50:07,2.0744499999999997
2013-04-18 01:50:20,2.07435
2013-04-18 01:50:27,2.07425
2013-04-18 01:51:05,2.0742
2013-04-18 01:51:16,2.0742
2013-04-18 01:51:28,2.0742
2013-04-18 01:51:55,2.0742
2013-04-18 01:51:57,2.0742
2013-04-18 01:52:03,2.0742
2013-04-18 01:52:21,2.074
2013-04-18 01:52:28,2.074
2013-04-18 01:52:39,2.074
2013-04-18 01:52:48,2.074
2013-04-18 01:52:55,2.074
2013-04-18 01:53:02,2.074
2013-04-18 01:53:03,2.074
2013-04-18 01:53:10,2.074
2013-04-18 01:53:16,2.074
2013-04-18 01:53:29,2.074
2013-04-18 01:53:30,2.074
2013-04-18 01:53:37,2.074
2013-04-18 01:53:44,2.074
2013-04-18 01:53:46,2.074
2013-04-18 01:53:52,2.074
2013-04-18 01:53:59,2.074
2013-04-18 01:54:01,2.074
2013-04-18 01:54:08,2.074
2013-04-18 01:54:09,2.074
2013-04-18 01:54:17,2.074
2013-04-18 01:54:19,2.074
2013-04-18 01:54:26,2.074
2013-04-18 01:54:32,2.074
2013-04-18 01:54:55,2.074
2013-04-18 01:55:08,2.074
2013-04-18 01:55:21,2.074
2013-04-18 01:55:28,2.074
2013-04-18 01:56:03,2.074
2013-04-18 01:56:15,2.074
2013-04-18 01:56:22,2.074
2013-04-18 01:56:36,2.074
2013-04-18 01:56:59,2.0739954999999997
2013-04-18 01:57:06,2.0739954999999997
2013-04-18 01:57:24,2.0739954999999997
2013-04-18 01:57:30,2.0739954999999997
2013-04-18 01:57:42,2.0739954999999997
2013-04-18 01:57:48,2.0739954999999997
2013-04-18 01:58:00,2.0739954999999997
2013-04-18 01:58:08,2.0739954999999997
2013-04-18 01:58:09,2.0739954999999997
2013-04-18 01:58:16,2.0739954999999997
2013-04-18 01:58:22,2.0739954999999997
2013-04-18 01:58:29,2.0739954999999997
2013-04-18 01:58:35,2.0739954999999997
2013-04-18 01:58:41,2.0739954999999997
2013-04-18 01:58:42,2.0739954999999997
2013-04-18 01:58:49,2.0739954999999997
2013-04-18 01:58:51,2.0739954999999997
2013-04-18 01:58:58,2.069941
2013-04-18 01:59:04,2.0739954999999997
2013-04-18 01:59:06,2.0739954999999997
2013-04-18 01:59:12,2.0739954999999997
2013-04-18 01:59:14,2.0739954999999997
2013-04-18 01:59:21,2.0739954999999997
2013-04-18 01:59:22,2.0739954999999997
2013-04-18 01:59:29,2.0739954999999997
2013-04-18 01:59:35,2.0739954999999997
2013-04-18 02:00:07,2.0739954999999997
2013-04-18 02:00:20,2.0739954999999997
2013-04-18 02:00:27,2.0739954999999997
2013-04-18 02:00:33,2.0739954999999997
2013-04-18 02:01:20,2.0739954999999997
2013-04-18 02:01:33,2.0739954999999997
2013-04-18 02:01:39,2.0739954999999997
2013-04-18 02:02:06,2.0739454999999998
2013-04-18 02:02:12,2.0739454999999998
2013-04-18 02:02:31,2.0739454999999998
2013-04-18 02:02:38,2.0739454999999998
2013-04-18 02:02:46,2.0739454999999998
2013-04-18 02:02:52,2.0739454999999998
2013-04-18 02:03:04,2.0739454999999998
2013-04-18 02:03:10,2.0739454999999998
2013-04-18 02:03:12,2.0739454999999998
2013-04-18 02:03:18,2.0739454999999998
2013-04-18 02:03:24,2.0739454999999998
2013-04-18 02:03:30,2.0739454999999998
2013-04-18 02:03:36,2.0739454999999998
2013-04-18 02:03:42,2.0739454999999998
2013-04-18 02:03:55,2.0739454999999998
2013-04-18 02:03:56,2.0739454999999998
2013-04-18 02:03:57,2.0739454999999998
2013-04-18 02:04:05,2.0739454999999998
2013-04-18 02:04:06,2.0739454999999998
2013-04-18 02:04:12,2.0739454999999998
2013-04-18 02:04:18,2.0739454999999998
2013-04-18 02:04:20,2.0739454999999998
2013-04-18 02:04:22,2.0739454999999998
2013-04-18 02:04:28,2.0739454999999998
2013-04-18 02:04:34,2.0739454999999998
2013-04-18 02:04:40,2.0739454999999998
2013-04-18 02:04:53,2.0739454999999998
2013-04-18 02:05:10,2.0739454999999998
2013-04-18 02:05:16,2.0739454999999998
2013-04-18 02:05:27,2.073945
2013-04-18 02:05:40,2.073945
2013-04-18 02:06:23,2.073945
2013-04-18 02:06:30,2.073945
2013-04-18 02:06:48,2.073945
2013-04-18 02:07:04,2.073945
2013-04-18 02:07:16,2.0739454999999998
2013-04-18 02:07:22,2.0739454999999998
2013-04-18 02:07:33,2.0739454999999998
2013-04-18 02:07:45,2.0739454999999998
2013-04-18 02:07:51,2.0739454999999998
2013-04-18 02:07:58,2.0739454999999998
2013-04-18 02:08:10,2.0739454999999998
2013-04-18 02:08:17,2.0739454999999998
2013-04-18 02:08:19,2.0739454999999998
2013-04-18 02:08:25,2.0739454999999998
2013-04-18 02:08:31,2.0739454999999998
2013-04-18 02:08:38,2.0739454999999998
2013-04-18 02:08:44,2.0739454999999998
2013-04-18 02:08:45,2.0739454999999998
2013-04-18 02:09:01,2.0739454999999998
2013-04-18 02:09:03,2.0739454999999998
2013-04-18 02:09:04,2.0739454999999998
2013-04-18 02:09:10,2.0739454999999998
2013-04-18 02:09:11,2.0739454999999998
2013-04-18 02:09:19,2.0739454999999998
2013-04-18 02:09:25,2.0739454999999998
2013-04-18 02:09:26,2.0739454999999998
2013-04-18 02:09:34,2.0739454999999998
2013-04-18 02:09:40,2.0739454999999998
2013-04-18 02:09:48,2.0739454999999998
2013-04-18 02:09:55,2.0739454999999998
2013-04-18 02:10:29,2.0739454999999998
2013-04-18 02:10:41,2.0738955
2013-04-18 02:10:42,2.0738955
2013-04-18 02:11:15,2.0738955
2013-04-18 02:11:37,2.0738955
2013-04-18 02:11:55,2.0738955
2013-04-18 02:12:08,2.0738955
2013-04-18 02:12:21,2.0738955
2013-04-18 02:12:28,2.0738955
2013-04-18 02:12:39,2.0738955
2013-04-18 02:12:48,2.0738955
2013-04-18 02:12:54,2.0738955
2013-04-18 02:13:06,2.0738955
2013-04-18 02:13:12,2.0738955
2013-04-18 02:13:18,2.0738955
2013-04-18 02:13:24,2.07795
2013-04-18 02:13:31,2.07795
2013-04-18 02:13:38,2.07795
2013-04-18 02:13:44,2.07795
2013-04-18 02:13:50,2.0739454999999998
2013-04-18 02:13:51,2.0739454999999998
2013-04-18 02:14:09,2.0739454999999998
2013-04-18 02:14:10,2.0739454999999998
2013-04-18 02:14:12,2.0739454999999998
2013-04-18 02:14:13,2.0739454999999998
2013-04-18 02:14:15,2.0698410000000003
2013-04-18 02:14:23,2.0698410000000003
2013-04-18 02:14:30,2.0698455
2013-04-18 02:14:31,2.0698455
2013-04-18 02:14:32,2.0698455
2013-04-18 02:14:39,2.0698455
2013-04-18 02:14:45,2.0698455
2013-04-18 02:14:51,2.0698455
2013-04-18 02:14:58,2.0698455
2013-04-18 02:15:09,2.0698455
2013-04-18 02:15:31,2.0698455
2013-04-18 02:15:43,2.0698455
2013-04-18 02:15:49,2.0698455
2013-04-18 02:16:00,2.0698455
2013-04-18 02:16:38,2.0698455
2013-04-18 02:16:50,2.0698455
2013-04-18 02:17:07,2.0698455
2013-04-18 02:17:18,2.0698455
2013-04-18 02:17:24,2.0698455
2013-04-18 02:17:31,2.0698455
2013-04-18 02:17:43,2.0698455
2013-04-18 02:17:55,2.0698455
2013-04-18 02:18:01,2.0698455
2013-04-18 02:18:13,2.0698455
2013-04-18 02:18:15,2.0698455
2013-04-18 02:18:28,2.0698455
2013-04-18 02:18:36,2.0698455
2013-04-18 02:18:42,2.0698455
2013-04-18 02:18:48,2.0698455
2013-04-18 02:18:54,2.0698455
2013-04-18 02:18:55,2.0698455
2013-04-18 02:19:13,2.0698455
2013-04-18 02:19:14,2.0698455
2013-04-18 02:19:15,2.0698455
2013-04-18 02:19:16,2.0698455
2013-04-18 02:19:23,2.0698455
2013-04-18 02:19:24,2.0698455
2013-04-18 02:19:30,2.0698455
2013-04-18 02:19:36,2.0698455
2013-04-18 02:19:37,2.0698455
2013-04-18 02:19:44,2.0698455
2013-04-18 02:19:52,2.0698455
2013-04-18 02:19:59,2.0698455
2013-04-18 02:20:05,2.0698455
2013-04-18 02:20:18,2.0698455
2013-04-18 02:20:42,2.0698455
2013-04-18 02:20:53,2.0698455
2013-04-18 02:21:01,2.0698455
2013-04-18 02:21:33,2.0698455
2013-04-18 02:21:44,2.0698455
2013-04-18 02:21:56,2.0698455
2013-04-18 02:22:08,2.0698455
2013-04-18 02:22:15,2.0698455
2013-04-18 02:22:28,2.0698455
2013-04-18 02:22:34,2.0698455
2013-04-18 02:22:45,2.0698455
2013-04-18 02:22:51,2.0739454999999998
2013-04-18 02:22:58,2.0739
2013-04-18 02:23:10,2.0739
2013-04-18 02:23:16,2.0739
2013-04-18 02:23:29,2.0739
2013-04-18 02:23:30,2.0739
2013-04-18 02:23:42,2.0739
2013-04-18 02:23:55,2.0739
2013-04-18 02:24:02,2.0739
2013-04-18 02:24:03,2.0739
2013-04-18 02:24:04,2.0739
2013-04-18 02:24:16,2.0738995
2013-04-18 02:24:24,2.0738995
2013-04-18 02:24:25,2.0738995
2013-04-18 02:24:26,2.0738995
2013-04-18 02:24:27,2.0738995
2013-04-18 02:24:33,2.0738995
2013-04-18 02:24:42,2.0738995
2013-04-18 02:24:43,2.0738995
2013-04-18 02:24:49,2.0738995
2013-04-18 02:24:50,2.0738995
2013-04-18 02:24:57,2.0738995
2013-04-18 02:25:03,2.0738995
2013-04-18 02:25:15,2.0738995
2013-04-18 02:25:22,2.0738995
2013-04-18 02:25:38,2.0738995
2013-04-18 02:26:01,2.0738995
2013-04-18 02:26:08,2.0738995
2013-04-18 02:26:45,2.0738995
2013-04-18 02:26:58,2.0738995
2013-04-18 02:27:14,2.0738995
2013-04-18 02:27:26,2.0739
2013-04-18 02:27:38,2.0739
2013-04-18 02:27:45,2.0739
2013-04-18 02:27:58,2.0739
2013-04-18 02:28:04,2.0739
2013-04-18 02:28:10,2.0739
2013-04-18 02:28:23,2.0739
2013-04-18 02:28:24,2.0739
2013-04-18 02:28:35,2.0739
2013-04-18 02:28:43,2.0739
2013-04-18 02:28:55,2.0739
2013-04-18 02:29:02,2.073895
2013-04-18 02:29:08,2.073895
2013-04-18 02:29:09,2.073895
2013-04-18 02:29:21,2.073895
2013-04-18 02:29:27,2.073895
2013-04-18 02:29:28,2.073895
2013-04-18 02:29:30,2.073895
2013-04-18 02:29:31,2.073895
2013-04-18 02:29:37,2.073895
2013-04-18 02:29:44,2.073895
2013-04-18 02:29:50,2.073895
2013-04-18 02:29:51,2.073895
2013-04-18 02:29:57,2.073895
2013-04-18 02:30:04,2.073945
2013-04-18 02:30:16,2.073945
2013-04-18 02:30:18,2.073945
2013-04-18 02:30:25,2.073945
2013-04-18 02:30:42,2.073945
2013-04-18 02:31:00,2.0739400000000003
2013-04-18 02:31:12,2.077985
2013-04-18 02:31:45,2.07395
2013-04-18 02:32:02,2.07799
2013-04-18 02:32:18,2.07799
2013-04-18 02:32:31,2.07799
2013-04-18 02:32:43,2.07799
2013-04-18 02:32:56,2.07799
2013-04-18 02:33:03,2.07799
2013-04-18 02:33:14,2.07799
2013-04-18 02:33:28,2.07799
2013-04-18 02:33:29,2.07799
2013-04-18 02:33:40,2.07799
2013-04-18 02:33:47,2.07799
2013-04-18 02:34:04,2.07799
2013-04-18 02:34:10,2.07799
2013-04-18 02:34:17,2.07799
2013-04-18 02:34:19,2.07799
2013-04-18 02:34:25,2.07799
2013-04-18 02:34:32,2.07799
2013-04-18 02:34:33,2.07799
2013-04-18 02:34:34,2.07799
2013-04-18 02:34:35,2.07799
2013-04-18 02:34:42,2.07799
2013-04-18 02:34:50,2.07799
2013-04-18 02:34:51,2.07799
2013-04-18 02:34:57,2.07799
2013-04-18 02:35:04,2.07799
2013-04-18 02:35:11,2.07799
2013-04-18 02:35:12,2.07799
2013-04-18 02:35:25,2.07799
2013-04-18 02:35:31,2.07799
2013-04-18 02:35:42,2.0779905
2013-04-18 02:36:05,2.07799
2013-04-18 02:36:17,2.07799
2013-04-18 02:36:30,2.07799
2013-04-18 02:37:02,2.07799
2013-04-18 02:37:19,2.07799
2013-04-18 02:37:25,2.07799
2013-04-18 02:37:42,2.07799
2013-04-18 02:37:48,2.07799
2013-04-18 02:37:59,2.07799
2013-04-18 02:38:06,2.07799
2013-04-18 02:38:17,2.07799
2013-04-18 02:38:24,2.07799
2013-04-18 02:38:30,2.07799
2013-04-18 02:38:37,2.07799
2013-04-18 02:38:43,2.07395
2013-04-18 02:38:55,2.07395
2013-04-18 02:39:09,2.07395
2013-04-18 02:39:15,2.07395
2013-04-18 02:39:21,2.07395
2013-04-18 02:39:22,2.07395
2013-04-18 02:39:29,2.07395
2013-04-18 02:39:35,2.07395
2013-04-18 02:39:36,2.07395
2013-04-18 02:39:37,2.07395
2013-04-18 02:39:44,2.07395
2013-04-18 02:39:45,2.07395
2013-04-18 02:39:57,2.0698999999999996
2013-04-18 02:40:05,2.0698999999999996
2013-04-18 02:40:06,2.0698999999999996
2013-04-18 02:40:13,2.0698999999999996
2013-04-18 02:40:20,2.0698999999999996
2013-04-18 02:40:21,2.0698999999999996
2013-04-18 02:40:28,2.0698999999999996
2013-04-18 02:40:40,2.07395
2013-04-18 02:40:57,2.07385
2013-04-18 02:41:14,2.07385
2013-04-18 02:41:27,2.07385
2013-04-18 02:42:00,2.0738
2013-04-18 02:42:12,2.0738
2013-04-18 02:42:23,2.0738
2013-04-18 02:42:36,2.0738
2013-04-18 02:42:47,2.0738
2013-04-18 02:43:00,2.0738
2013-04-18 02:43:11,2.0778499999999998
2013-04-18 02:43:18,2.0778499999999998
2013-04-18 02:43:29,2.0778499999999998
2013-04-18 02:43:35,2.0778499999999998
2013-04-18 02:43:41,2.0778499999999998
2013-04-18 02:43:48,2.0778499999999998
2013-04-18 02:44:00,2.0778499999999998
2013-04-18 02:44:13,2.0778499999999998
2013-04-18 02:44:19,2.0778499999999998
2013-04-18 02:44:26,2.0778499999999998
2013-04-18 02:44:27,2.0778499999999998
2013-04-18 02:44:33,2.0778499999999998
2013-04-18 02:44:39,2.0778499999999998
2013-04-18 02:44:41,2.0778499999999998
2013-04-18 02:44:43,2.0778499999999998
2013-04-18 02:44:49,2.0778499999999998
2013-04-18 02:44:50,2.0778499999999998
2013-04-18 02:44:57,2.0778499999999998
2013-04-18 02:45:03,2.0778499999999998
2013-04-18 02:45:10,2.0778499999999998
2013-04-18 02:45:11,2.0778499999999998
2013-04-18 02:45:17,2.0778499999999998
2013-04-18 02:45:24,2.0778499999999998
2013-04-18 02:45:37,2.0778499999999998
2013-04-18 02:45:45,2.0778499999999998
2013-04-18 02:45:56,2.0778999999999996
2013-04-18 02:46:12,2.0778999999999996
2013-04-18 02:46:19,2.0778999999999996
2013-04-18 02:46:30,2.0778999999999996
2013-04-18 02:47:14,2.0778999999999996
2013-04-18 02:47:31,2.0778999999999996
2013-04-18 02:47:42,2.0778999999999996
2013-04-18 02:47:55,2.0779005
2013-04-18 02:48:07,2.0779005
2013-04-18 02:48:13,2.0779005
2013-04-18 02:48:20,2.077905
2013-04-18 02:48:27,2.077905
2013-04-18 02:48:38,2.077905
2013-04-18 02:48:40,2.077905
2013-04-18 02:48:52,2.077905
2013-04-18 02:48:59,2.077905
2013-04-18 02:49:12,2.077905
2013-04-18 02:49:18,2.077905
2013-04-18 02:49:29,2.077905
2013-04-18 02:49:31,2.077905
2013-04-18 02:49:37,2.077905
2013-04-18 02:49:43,2.077905
2013-04-18 02:49:45,2.077905
2013-04-18 02:49:46,2.077905
2013-04-18 02:49:53,2.077905
2013-04-18 02:49:54,2.077905
2013-04-18 02:49:55,2.077905
2013-04-18 02:50:08,2.077905
2013-04-18 02:50:17,2.077905
2013-04-18 02:50:19,2.077905
2013-04-18 02:50:21,2.077905
2013-04-18 02:50:28,2.077905
2013-04-18 02:50:36,2.077905
2013-04-18 02:50:42,2.0782
2013-04-18 02:50:54,2.0785
2013-04-18 02:51:05,2.0785
2013-04-18 02:51:23,2.0784000000000002
2013-04-18 02:51:35,2.0784000000000002
2013-04-18 02:52:19,2.079505
2013-04-18 02:52:36,2.079505
2013-04-18 02:52:48,2.079505
2013-04-18 02:52:59,2.079505
2013-04-18 02:53:11,2.079505
2013-04-18 02:53:18,2.079505
2013-04-18 02:53:24,2.079505
2013-04-18 02:53:38,2.0844965
2013-04-18 02:53:44,2.0844965
2013-04-18 02:53:50,2.0844965
2013-04-18 02:53:57,2.0844965
2013-04-18 02:54:10,2.0844959999999997
2013-04-18 02:54:17,2.0844905000000002
2013-04-18 02:54:31,2.0844895
2013-04-18 02:54:37,2.0844895
2013-04-18 02:54:43,2.0844895
2013-04-18 02:54:44,2.0844895
2013-04-18 02:54:46,2.0844895
2013-04-18 02:54:52,2.0844895
2013-04-18 02:54:53,2.0844895
2013-04-18 02:54:59,2.0848395
2013-04-18 02:55:01,2.0848395
2013-04-18 02:55:07,2.0848395
2013-04-18 02:55:13,2.0848395
2013-04-18 02:55:19,2.0848395
2013-04-18 02:55:26,2.0848395
2013-04-18 02:55:27,2.0848395
2013-04-18 02:55:33,2.0848395
2013-04-18 02:55:40,2.0848395
2013-04-18 02:55:46,2.0848395
2013-04-18 02:56:04,2.0848395
2013-04-18 02:56:26,2.0843385
2013-04-18 02:56:28,2.0843385
2013-04-18 02:56:40,2.0843249999999998
2013-04-18 02:57:08,2.0843245
2013-04-18 02:57:24,2.08005
2013-04-18 02:57:40,2.08005
2013-04-18 02:58:03,2.08005
2013-04-18 02:58:16,2.08005
2013-04-18 02:58:22,2.08005
2013-04-18 02:58:28,2.08005
2013-04-18 02:58:34,2.08005
2013-04-18 02:58:47,2.08005
2013-04-18 02:58:54,2.08005
2013-04-18 02:59:00,2.08005
2013-04-18 02:59:07,2.08005
2013-04-18 02:59:20,2.08005
2013-04-18 02:59:31,2.0843249999999998
2013-04-18 02:59:42,2.0843249999999998
2013-04-18 02:59:43,2.0843249999999998
2013-04-18 02:59:50,2.0843344999999998
2013-04-18 02:59:51,2.0843344999999998
2013-04-18 02:59:57,2.0843344999999998
2013-04-18 02:59:58,2.0843344999999998
2013-04-18 03:00:05,2.0843350000000003
2013-04-18 03:00:07,2.0843350000000003
2013-04-18 03:00:13,2.0843350000000003
2013-04-18 03:00:20,2.08431
2013-04-18 03:00:21,2.0843144999999996
2013-04-18 03:00:28,2.0843144999999996
2013-04-18 03:00:34,2.0843144999999996
2013-04-18 03:00:40,2.08431
2013-04-18 03:00:41,2.08431
2013-04-18 03:00:49,2.08431
2013-04-18 03:00:55,2.08431
2013-04-18 03:01:06,2.0843695
2013-04-18 03:01:29,2.0843705000000003
2013-04-18 03:01:53,2.0843705000000003
2013-04-18 03:02:36,2.084375
2013-04-18 03:02:43,2.0843755
2013-04-18 03:02:54,2.084375
2013-04-18 03:03:13,2.084375
2013-04-18 03:03:30,2.084375
2013-04-18 03:03:38,2.084375
2013-04-18 03:03:45,2.084375
2013-04-18 03:03:51,2.084375
2013-04-18 03:04:05,2.084375
2013-04-18 03:04:13,2.084375
2013-04-18 03:04:26,2.08437
2013-04-18 03:04:34,2.08437
2013-04-18 03:04:47,2.08437
2013-04-18 03:04:54,2.08437
2013-04-18 03:04:56,2.08437
2013-04-18 03:04:57,2.08437
2013-04-18 03:05:03,2.08437
2013-04-18 03:05:04,2.08437
2013-04-18 03:05:10,2.08437
2013-04-18 03:05:12,2.08437
2013-04-18 03:05:18,2.08437
2013-04-18 03:05:24,2.08437
2013-04-18 03:05:25,2.08437
2013-04-18 03:05:31,2.08437
2013-04-18 03:05:38,2.08437
2013-04-18 03:05:44,2.08437
2013-04-18 03:05:45,2.08437
2013-04-18 03:05:47,2.08437
2013-04-18 03:05:53,2.08437
2013-04-18 03:06:06,2.08437
2013-04-18 03:06:17,2.0844199999999997
2013-04-18 03:06:34,2.0844199999999997
2013-04-18 03:06:47,2.0844199999999997
2013-04-18 03:07:09,2.0844199999999997
2013-04-18 03:07:37,2.0844199999999997
2013-04-18 03:07:49,2.0844199999999997
2013-04-18 03:08:07,2.0844199999999997
2013-04-18 03:08:25,2.0844199999999997
2013-04-18 03:08:37,2.0844199999999997
2013-04-18 03:08:44,2.0844199999999997
2013-04-18 03:08:51,2.0844199999999997
2013-04-18 03:08:57,2.0844199999999997
2013-04-18 03:09:04,2.0844199999999997
2013-04-18 03:09:17,2.0844199999999997
2013-04-18 03:09:34,2.0844199999999997
2013-04-18 03:09:35,2.0844199999999997
2013-04-18 03:09:47,2.0844199999999997
2013-04-18 03:09:54,2.0844199999999997
2013-04-18 03:10:00,2.0844199999999997
2013-04-18 03:10:01,2.0844199999999997
2013-04-18 03:10:07,2.0844199999999997
2013-04-18 03:10:09,2.0844199999999997
2013-04-18 03:10:16,2.0844199999999997
2013-04-18 03:10:18,2.0844199999999997
2013-04-18 03:10:25,2.0844199999999997
2013-04-18 03:10:31,2.0844199999999997
2013-04-18 03:10:33,2.0844199999999997
2013-04-18 03:10:34,2.0844199999999997
2013-04-18 03:10:40,2.0844199999999997
2013-04-18 03:10:46,2.0844199999999997
2013-04-18 03:10:53,2.0844199999999997
2013-04-18 03:10:54,2.0844199999999997
2013-04-18 03:11:00,2.084425
2013-04-18 03:11:06,2.084425
2013-04-18 03:11:36,2.084425
2013-04-18 03:11:42,2.084425
2013-04-18 03:12:04,2.084425
2013-04-18 03:12:34,2.084425
2013-04-18 03:12:53,2.084425
2013-04-18 03:13:04,2.084425
2013-04-18 03:13:11,2.084425
2013-04-18 03:13:28,2.084425
2013-04-18 03:13:40,2.084425
2013-04-18 03:13:47,2.084425
2013-04-18 03:13:54,2.084425
2013-04-18 03:14:00,2.084425
2013-04-18 03:14:06,2.084425
2013-04-18 03:14:12,2.084425
2013-04-18 03:14:19,2.084425
2013-04-18 03:14:37,2.084425
2013-04-18 03:14:48,2.084425
2013-04-18 03:14:55,2.084425
2013-04-18 03:15:06,2.084425
2013-04-18 03:15:07,2.084425
2013-04-18 03:15:13,2.084425
2013-04-18 03:15:14,2.084425
2013-04-18 03:15:22,2.084425
2013-04-18 03:15:23,2.084425
2013-04-18 03:15:30,2.0844245
2013-04-18 03:15:36,2.0844245
2013-04-18 03:15:37,2.0844245
2013-04-18 03:15:38,2.0844245
2013-04-18 03:15:45,2.0844245
2013-04-18 03:15:51,2.084425
2013-04-18 03:16:00,2.084425
2013-04-18 03:16:01,2.084425
2013-04-18 03:16:07,2.084425
2013-04-18 03:16:20,2.084425
2013-04-18 03:16:27,2.084425
2013-04-18 03:16:46,2.084425
2013-04-18 03:17:04,2.084425
2013-04-18 03:17:37,2.084425
2013-04-18 03:17:48,2.084425
2013-04-18 03:18:05,2.084425
2013-04-18 03:18:17,2.084425
2013-04-18 03:18:24,2.084425
2013-04-18 03:18:41,2.084425
2013-04-18 03:18:43,2.084425
2013-04-18 03:18:55,2.084425
2013-04-18 03:19:01,2.084425
2013-04-18 03:19:07,2.084425
2013-04-18 03:19:20,2.084425
2013-04-18 03:19:21,2.084425
2013-04-18 03:19:27,2.0844245
2013-04-18 03:19:44,2.0844245
2013-04-18 03:19:56,2.084425
2013-04-18 03:20:04,2.084425
2013-04-18 03:20:11,2.084425
2013-04-18 03:20:12,2.084425
2013-04-18 03:20:19,2.084425
2013-04-18 03:20:21,2.084425
2013-04-18 03:20:29,2.084425
2013-04-18 03:20:31,2.084425
2013-04-18 03:20:38,2.084425
2013-04-18 03:20:44,2.084425
2013-04-18 03:20:46,2.084425
2013-04-18 03:20:47,2.084425
2013-04-18 03:20:48,2.084425
2013-04-18 03:20:56,2.084425
2013-04-18 03:21:02,2.084425
2013-04-18 03:21:04,2.084425
2013-04-18 03:21:12,2.084425
2013-04-18 03:21:23,2.084425
2013-04-18 03:21:25,2.084425
2013-04-18 03:21:44,2.084425
2013-04-18 03:21:57,2.0801999999999996
2013-04-18 03:22:19,2.0801999999999996
2013-04-18 03:22:36,2.0801999999999996
2013-04-18 03:22:52,2.0801999999999996
2013-04-18 03:23:04,2.0801999999999996
2013-04-18 03:23:22,2.0801999999999996
2013-04-18 03:23:23,2.0801999999999996
2013-04-18 03:23:36,2.0801999999999996
2013-04-18 03:23:47,2.0801999999999996
2013-04-18 03:24:00,2.0801999999999996
2013-04-18 03:24:06,2.0801999999999996
2013-04-18 03:24:13,2.0801999999999996
2013-04-18 03:24:20,2.0801999999999996
2013-04-18 03:24:27,2.0801999999999996
2013-04-18 03:24:34,2.0801999999999996
2013-04-18 03:24:46,2.0801999999999996
2013-04-18 03:24:58,2.0801999999999996
2013-04-18 03:25:11,2.084425
2013-04-18 03:25:13,2.084425
2013-04-18 03:25:19,2.084425
2013-04-18 03:25:26,2.084425
2013-04-18 03:25:27,2.084425
2013-04-18 03:25:34,2.084425
2013-04-18 03:25:35,2.084425
2013-04-18 03:25:43,2.084425
2013-04-18 03:25:50,2.084425
2013-04-18 03:25:52,2.084425
2013-04-18 03:25:54,2.084425
2013-04-18 03:25:56,2.084425
2013-04-18 03:25:57,2.084425
2013-04-18 03:26:04,2.084425
2013-04-18 03:26:10,2.084425
2013-04-18 03:26:12,2.084425
2013-04-18 03:26:25,2.084425
2013-04-18 03:26:32,2.084425
2013-04-18 03:26:44,2.084425
2013-04-18 03:26:55,2.084425
2013-04-18 03:27:02,2.084425
2013-04-18 03:27:30,2.084425
2013-04-18 03:27:46,2.084425
2013-04-18 03:28:10,2.084425
2013-04-18 03:28:28,2.084425
2013-04-18 03:28:36,2.084425
2013-04-18 03:28:48,2.084425
2013-04-18 03:28:55,2.084425
2013-04-18 03:29:08,2.084425
2013-04-18 03:29:21,2.0691755
2013-04-18 03:29:22,2.0691255
2013-04-18 03:29:30,2.0690255
2013-04-18 03:29:38,2.0689254999999998
2013-04-18 03:29:44,2.0689254999999998
2013-04-18 03:29:56,2.0689254999999998
2013-04-18 03:30:08,2.0689254999999998
